parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1050.0,Bi-weight 8400.0 width,21000.0,200,0.8897,0.805
alpha,0,0,2044.73684211,Bi-weight 8400.0 width,21000.0,200,0.6136,
alpha,0,0,3039.47368421,Bi-weight 8400.0 width,21000.0,200,0.48,0.7322
alpha,0,0,4034.21052632,Bi-weight 8400.0 width,21000.0,200,0.619,0.7537
alpha,0,0,5028.94736842,Bi-weight 8400.0 width,21000.0,200,0.8953,0.793
alpha,0,0,6023.68421053,Bi-weight 8400.0 width,21000.0,200,1.0398,0.8138
alpha,0,0,7018.42105263,Bi-weight 8400.0 width,21000.0,200,0.912,0.7857
alpha,0,0,8013.15789474,Bi-weight 8400.0 width,21000.0,200,0.6361,0.7227
alpha,0,0,9007.89473684,Bi-weight 8400.0 width,21000.0,200,0.4809,0.6705
alpha,0,0,10002.63157895,Bi-weight 8400.0 width,21000.0,200,0.5974,
alpha,0,0,10997.36842105,Bi-weight 8400.0 width,21000.0,200,0.8722,0.7073
alpha,0,0,11992.10526316,Bi-weight 8400.0 width,21000.0,200,1.0378,0.7339
alpha,0,0,12986.84210526,Bi-weight 8400.0 width,21000.0,200,0.9329,0.7321
alpha,0,0,13981.57894737,Bi-weight 8400.0 width,21000.0,200,0.6597,
alpha,0,0,14976.31578947,Bi-weight 8400.0 width,21000.0,200,0.4842,
alpha,0,0,15971.05263158,Bi-weight 8400.0 width,21000.0,200,0.5771,0.7156
alpha,0,0,16965.78947368,Bi-weight 8400.0 width,21000.0,200,0.8481,0.7582
alpha,0,0,17960.52631579,Bi-weight 8400.0 width,21000.0,200,1.0333,0.791
alpha,0,0,18955.26315789,Bi-weight 8400.0 width,21000.0,200,0.9524,0.8034
alpha,0,0,19950.0,Bi-weight 8400.0 width,21000.0,200,0.6842,0.801
beta,0,0,1050.0,Bi-weight 8400.0 width,21000.0,200,4.0,3.2681
beta,0,0,2044.73684211,Bi-weight 8400.0 width,21000.0,200,4.0,
beta,0,0,3039.47368421,Bi-weight 8400.0 width,21000.0,200,4.0,3.4746
beta,0,0,4034.21052632,Bi-weight 8400.0 width,21000.0,200,4.0,3.6857
beta,0,0,5028.94736842,Bi-weight 8400.0 width,21000.0,200,4.0,3.8365
beta,0,0,6023.68421053,Bi-weight 8400.0 width,21000.0,200,4.0,3.8885
beta,0,0,7018.42105263,Bi-weight 8400.0 width,21000.0,200,4.0,3.8466
beta,0,0,8013.15789474,Bi-weight 8400.0 width,21000.0,200,4.0,3.655
beta,0,0,9007.89473684,Bi-weight 8400.0 width,21000.0,200,4.0,3.3194
beta,0,0,10002.63157895,Bi-weight 8400.0 width,21000.0,200,4.0,
beta,0,0,10997.36842105,Bi-weight 8400.0 width,21000.0,200,4.0,3.0415
beta,0,0,11992.10526316,Bi-weight 8400.0 width,21000.0,200,4.0,3.1432
beta,0,0,12986.84210526,Bi-weight 8400.0 width,21000.0,200,4.0,3.2822
beta,0,0,13981.57894737,Bi-weight 8400.0 width,21000.0,200,4.0,
beta,0,0,14976.31578947,Bi-weight 8400.0 width,21000.0,200,4.0,
beta,0,0,15971.05263158,Bi-weight 8400.0 width,21000.0,200,4.0,3.6808
beta,0,0,16965.78947368,Bi-weight 8400.0 width,21000.0,200,4.0,3.6543
beta,0,0,17960.52631579,Bi-weight 8400.0 width,21000.0,200,4.0,3.642
beta,0,0,18955.26315789,Bi-weight 8400.0 width,21000.0,200,4.0,3.6518
beta,0,0,19950.0,Bi-weight 8400.0 width,21000.0,200,4.0,3.7606
nu,0,0,1050.0,Bi-weight 8400.0 width,21000.0,200,0.4975,0.4242
nu,0,0,2044.73684211,Bi-weight 8400.0 width,21000.0,200,0.4318,
nu,0,0,3039.47368421,Bi-weight 8400.0 width,21000.0,200,0.4,0.4193
nu,0,0,4034.21052632,Bi-weight 8400.0 width,21000.0,200,0.4331,0.4293
nu,0,0,5028.94736842,Bi-weight 8400.0 width,21000.0,200,0.4989,0.4428
nu,0,0,6023.68421053,Bi-weight 8400.0 width,21000.0,200,0.5333,0.4501
nu,0,0,7018.42105263,Bi-weight 8400.0 width,21000.0,200,0.5028,0.4469
nu,0,0,8013.15789474,Bi-weight 8400.0 width,21000.0,200,0.4372,0.4428
nu,0,0,9007.89473684,Bi-weight 8400.0 width,21000.0,200,0.4002,0.4454
nu,0,0,10002.63157895,Bi-weight 8400.0 width,21000.0,200,0.4279,
nu,0,0,10997.36842105,Bi-weight 8400.0 width,21000.0,200,0.4934,0.4682
nu,0,0,11992.10526316,Bi-weight 8400.0 width,21000.0,200,0.5328,0.4751
nu,0,0,12986.84210526,Bi-weight 8400.0 width,21000.0,200,0.5078,0.4683
nu,0,0,13981.57894737,Bi-weight 8400.0 width,21000.0,200,0.4428,
nu,0,0,14976.31578947,Bi-weight 8400.0 width,21000.0,200,0.401,
nu,0,0,15971.05263158,Bi-weight 8400.0 width,21000.0,200,0.4231,0.4668
nu,0,0,16965.78947368,Bi-weight 8400.0 width,21000.0,200,0.4876,0.4786
nu,0,0,17960.52631579,Bi-weight 8400.0 width,21000.0,200,0.5317,0.4816
nu,0,0,18955.26315789,Bi-weight 8400.0 width,21000.0,200,0.5125,0.4746
nu,0,0,19950.0,Bi-weight 8400.0 width,21000.0,200,0.4486,0.4596
